Structure,ID,logP,Vx,MW,NegativeCharge,PositiveCharge,Flex,AromaticRings,OverallCharge,ERTLNotPSA,ERTLNoSPtPSA,HBA-lip,HBA-prof,HBD-lip,HBD-prof,HBD-cam,quatN,macrocyclic,ACamideO-nh-nh2,ACamideO-nh0,ASamideO-nh-nh2,ASamideO-nh0,Aamidine,AbasicNH0,AbasicNH1,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH0,Ester,HaloC,Michael-accept,NBA,NH1and2CdO,NO,NRB,OHCHCdO,Ocarbamate,Pamide,Pester,RCamideO-nh-nh2,RCamideO-nh0,RSR,RSamideO-nh-nh2,RSamideO-nh0,Ramidine,RbasicNH0,RbasicNH1,Samide-NH,SamideNH0,activatedCH,aldehydes,aliphOH-t6,allylic-oxyd-t10,amide-dicarbonyl,aminoethanol0,aminoethanol1,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,basic-NH2,benzdiaz-t18,benzylicOH,branchedCnotRing,carbamate-and-thio,ch2-lipo-t9,dNO,di-widhraw-cx4,diazo-aryl,diazo,dione-1-4,easy-oxy-t13,ertl-33,ertl-35,ertl-37,ertl-39,ertl-41,ertl-43,est-lact-latm-carbm-t7,ether,halosp3sp3halo,hetero-halo-di-n-arom,hindred-phenol,hydroxyA,hydroxylation-t8,intraHbond5,intraHbond6,ketal,ketone-t14,ketones,lipovolume,nH0indole-like,nHindole-like,nc(do)n,nitro-O,nitro-no-ortho-t15,nitro,nonring-at,not-ring-diol,ohccn-t17,p-hetero-or-halo,p-withdraw-phenol,perfluoro,phenol-pyr2r,phenol,phenolic-tautomer,poly-sugars,polyOH,pyridine,pyridones,quinone-type,ring-join,ring5-nH0,ring5nH,ringOdouble,ringat,ringdiol,sp-carbons,sp2-carbons,spiroC,sulfonicacid,sulphates,sulphonamide-t5,t-16-1,t-16-2,t-16-3,tert-amine-t11,thio-acid,thio-keto,urea-thio,urea,xccn-t12,zw1,zw2,zw3,nC(sp2),nC(sp3),nOH,nCO,nOS,nX,nNprot,dCH2,ssCH2,tCH,dsCH,aaCH,sssCH,ddC,tsC,dssC,aasC,aaaC,ssssC,sNH3+,sNH2,ssNH2+,dNH,ssNH,aaNH,tN,sssNH+,dsN,aaN,sssN,ddsN,aasN,ssssN+,sOH,ssO,sF,sSiH3,ssSiH2,sssSiH,ssssSi,sPH2,ssPH,sssP,sssssP,dS,ssS,aaS,dssS,ddssS,sCl,sBr,sI,nNneutral,NnH,N4,NbN,fg5,CamideNH,BasicNH0R2AroRings,BasicNH02AroRings,BasicNH1R2AroRings,BasicNH12AroRings,PRX-time1,PRX-time-1,UB,HDN,HAN,PRX-time2,HAS,HAT,HAO,AliRingAttachment,C12,C4,C10,C6,C3,C9,C8,C1,C11,C2,C27,C26,N6,N7,N8,N14,N2,N13,H3,N1,BasicGroup,N10,HDT,AcidGroup,H4,H2,O7,O6,O3,O11,O5,O9,O10,S2,AroRingAttachment,C25,C13,N11,N12,HydrophobicGroup,H1a,C5,C21,C22,C23,C24,S3,ed70,ed20,ed50,ed60,ed40,ed80,ew70,ew60,ew80,ew75,ew30,ew50,ew40,ew20,ew10,ew100,f004,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,frg-8,frg-26,frg-54,Nn,AdrA1A_PCHEMBL_VALUE,AdrA1B_PCHEMBL_VALUE,AdrA1D_PCHEMBL_VALUE,AdrA2A_PCHEMBL_VALUE,AdrA2C_PCHEMBL_VALUE
CN(C)C[C@H]1CC2[C@H](O1)c3cc(F)ccc3Sc4ccccc24,CHEMBL193639,4.711,243.3,329.4,0,1,0.07692,2,1,12.47,37.77,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,7,0,0,2,1,1,0,2,0,0,7,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,12,0,1,0,1,3,1,1,0,2,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,2,0,0,2,1,1,3,1,0,2,0,0,1,4,12,24,36,15,10,5,0,0,12,0,2,9,0,14,62,46,30,0,0,0,1,,,,7.18,7.23
CN(C)C[C@H]1CC2[C@H](O1)c3cc(Br)ccc3Oc4ccccc24,CHEMBL193435,4.759,248.6,374.3,0,1,0.07692,2,1,21.7,21.7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,7,0,0,2,1,1,0,2,0,0,7,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,12,0,1,0,0,3,2,1,0,2,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,2,0,0,2,1,1,3,2,0,2,0,0,1,4,12,24,36,15,10,5,0,0,12,0,2,9,0,14,62,46,30,0,0,0,1,,,,6.39,6.13
Cn1cc(C(=O)C(=O)N[C@@H]2CN3CCC2CC3)c4ccccc14,CHEMBL298612,2.165,236.9,311.4,0,1,0.1538,2,1,54.34,54.34,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,4,0,1,0,0,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,17,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,2,0,0,1,0,5,0,0,5,2,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,1,1,1,0,0,0,1,13,1,3,0,0,5,2,2,0,1,0,0,3,1,0,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,3,1,0,0,0,0,0,3,3,2,2,0,7,2,3,4,15,9,5,12,2,10,3,2,9,2,14,7,4,3,0,0,0,3,4.6,,,4.5,
COc1cc2OC[C@H]3[C@H](CN4CCN(C\C=C\c5ccccc5)CC4)ON=C3c2cc1OC,CHEMBL328114,3.171,341.9,449.5,0,3,0.1892,2,3,55.76,55.76,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,2,0,0,0,0,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,11,0,0,4,0,2,0,7,0,2,7,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,4,0,0,0,0,16,0,3,1,0,7,4,3,0,1,0,1,9,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,4,1,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,1,11,0,0,0,4,3,4,4,2,2,0,6,8,14,25,22,17,9,11,4,15,1,4,15,1,17,42,30,20,0,0,0,3,,,,8.59,9.3
COc1ccc2C3=NO[C@@H](CN4CCN(C\C=C\c5ccccc5)CC4)[C@@H]3C=Cc2c1,CHEMBL2112982,3.978,325.9,415.5,0,3,0.1714,2,3,37.3,37.3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,0,0,0,12,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,9,0,0,2,0,2,0,6,0,4,8,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,4,0,0,0,0,18,0,3,1,0,5,2,3,0,1,0,2,7,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,6,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,8,0,0,0,2,1,2,2,1,1,0,5,4,8,18,15,12,7,18,2,17,1,2,8,1,16,35,23,13,0,0,0,3,,,,8.75,8.41
C(\C=C\c1ccccc1)N2CCN(C[C@@H]3ON=C4[C@H]3COc5ccccc45)CC2,CHEMBL2112978,3.429,302,389.5,0,3,0.1515,2,3,37.3,37.3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,9,0,0,2,0,2,0,7,0,2,9,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,4,0,0,0,0,16,0,3,1,0,5,2,3,0,1,0,1,7,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,4,4,10,21,18,13,5,11,0,15,1,2,7,1,14,38,26,16,0,0,0,3,,,,9.05,8.77
COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,CHEMBL723,3.736,310.3,406.5,0,1,0.303,4,1,75.74,75.74,6,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,19,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,6,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,1,0,3,0,1,0,4,0,0,11,1,0,0,0,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,3,0,0,19,2,1,0,0,5,4,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,3,0,0,0,6,3,2,2,1,1,0,11,6,7,9,13,10,12,0,7,18,2,4,5,2,13,10,9,7,0,0,0,1,,,,7.4,7.89
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,CHEMBL219916,2.932,306,425.9,0,1,0.1471,4,1,78.82,78.82,7,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,7,0,0,0,0,0,0,0,0,18,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,2,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,8,0,2,0,1,3,0,7,0,0,7,1,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,5,1,0,2,2,0,0,0,0,20,2,3,0,0,5,2,2,0,0,1,0,3,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,5,2,1,1,0,0,0,0,0,0,1,3,6,13,22,26,20,6,0,2,14,7,2,14,9,21,39,26,15,0,0,0,3,,,,5.99,6.83
CSc1ccc2c(c1)C(=O)N(CCCCN3CCC(CC3)N4C(=O)Oc5ccccc45)S2(=O)=O,CHEMBL309518,3.281,352.3,501.6,0,1,0.1842,3,1,92.83,126.5,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,8,0,0,1,0,1,0,0,0,15,0,0,18,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,2,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,10,0,2,3,0,1,0,8,0,0,7,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,2,0,0,3,1,0,2,2,0,0,0,3,21,0,3,0,1,9,5,4,0,0,0,0,5,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,3,1,6,0,0,0,2,1,2,2,1,1,0,5,10,23,36,34,24,8,12,2,14,7,7,19,4,21,51,40,27,0,0,0,3,,8,7.23,,
COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(CC2)(C(=O)OC)c3ccccc3)C1c4ccc(F)c(F)c4,CHEMBL141322,5.089,432.3,567.7,0,2,0.2727,2,2,71.44,71.44,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,2,0,2,0,0,2,0,0,12,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,2,2,2,1,0,9,0,0,8,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,2,0,0,0,0,20,0,3,0,0,7,4,6,1,1,0,2,6,0,0,7,1,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,2,1,0,4,2,2,4,2,0,6,0,4,2,14,10,22,32,22,14,18,14,6,17,3,4,17,4,19,44,36,27,0,0,0,3,,6.72,6.75,,
COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(CC2)(c3ccc(C)cc3)c4ccccc4C)C1c5ccc(F)c(F)c5,CHEMBL145411,6.39,485.6,613.8,0,2,0.2245,3,2,45.14,45.14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,9,2,2,1,0,0,1,0,0,18,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,16,0,1,1,2,1,0,9,0,0,11,1,0,0,4,7,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,3,3,0,0,0,0,24,0,3,0,0,5,2,6,1,1,0,2,5,0,2,7,1,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,1,1,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,1,1,1,0,0,4,2,2,2,1,4,10,4,8,2,10,16,30,44,16,12,18,10,3,22,3,2,17,4,24,67,52,37,1,0,0,3,,6.6,6.36,,
Fc1ccc(cc1)C2(CCN(CCCNC(=O)C3=CNC(=O)N[C@@H]3c4ccc(F)c(F)c4)CC2)C#N,CHEMBL316100,3.165,353.4,497.5,0,1,0.2308,2,1,97.26,97.26,7,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,1,12,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,1,4,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,14,9,0,2,0,3,1,0,7,0,1,7,1,0,1,3,5,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,1,1,2,2,0,0,1,3,20,3,5,0,0,7,2,3,1,1,0,2,4,0,0,3,1,0,0,0,0,1,0,0,3,0,3,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,6,3,3,0,0,0,0,0,0,3,9,10,18,26,23,17,11,11,2,16,3,2,17,3,18,42,32,22,1,0,0,5,,6.85,6.09,,
CC1=C([C@H](CC(=O)N1)c2ccc(F)c(F)c2)C(=O)NCCCN3CCC(CC3)c4ccc(F)cc4C#N,CHEMBL43491,3.792,371.6,510.6,0,1,0.225,2,1,85.23,85.23,6,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,7,0,0,0,0,0,0,0,0,12,0,0,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,11,0,2,0,3,1,0,8,0,0,6,2,0,1,4,6,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,1,2,2,2,0,0,0,2,20,2,4,0,0,6,2,5,0,0,0,2,4,0,0,5,2,0,0,0,0,1,0,0,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,2,0,0,2,1,0,6,3,3,0,0,0,2,0,2,3,8,8,16,24,18,15,12,11,2,16,3,2,17,3,22,41,30,20,0,0,0,4,,,,5.89,5.83
CCOC(=O)[C@@H]1CN(CCCCN2C(=O)c3cc(Cl)ccc3S2(=O)=O)CC[C@@H]1c4ccccc4,CHEMBL82267,3.811,363.2,505,0,1,0.2432,2,1,83.99,92.37,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,0,1,0,0,1,1,0,0,12,0,0,21,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,11,0,2,2,1,0,0,8,0,0,8,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,2,1,0,2,2,0,0,0,3,19,0,2,0,0,7,5,3,0,0,0,0,5,0,0,4,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,4,2,5,2,1,1,2,1,0,0,0,0,1,9,8,21,32,25,17,11,16,4,14,4,6,19,1,15,43,36,26,0,0,0,2,,6.77,6.32,,
[O-][N+](=O)c1ccccc1N2CCN(CCCNC(=O)N3C(C4=C(COC4=O)NC3=O)c5ccc(F)c(F)c5)CC2,CHEMBL51871,2.918,374.2,556.5,0,2,0.2045,2,2,140,140,12,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,0,1,0,0,12,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,0,5,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,14,9,0,3,1,2,1,0,8,0,0,7,1,0,0,5,5,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,6,0,0,2,2,0,0,2,4,22,2,5,0,0,9,4,8,0,1,0,2,7,0,0,1,1,0,0,0,1,2,1,0,2,0,2,0,1,0,2,0,0,0,0,0,1,2,2,1,0,0,5,0,0,0,0,0,1,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,7,4,2,2,0,1,0,0,0,0,2,9,8,18,28,36,27,11,29,3,17,6,6,30,8,25,50,36,23,0,1,0,6,,6.68,6.75,,
COC(=O)N1[C@@H](C(=C(C)N(C)C1=O)C(=O)NCCCN2CCC(CC2)c3ccc(F)cc3)c4ccc(F)c(F)c4,CHEMBL93623,3.816,401.7,558.6,0,1,0.2326,2,1,82.19,82.19,8,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,7,0,0,2,0,0,1,0,0,12,0,0,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,5,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,14,12,0,3,1,3,1,0,7,0,0,7,2,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,1,1,2,2,0,0,2,4,20,1,4,0,0,8,4,7,0,1,0,2,6,0,0,4,2,0,0,0,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,5,0,0,0,0,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,1,2,2,1,0,6,3,3,2,1,0,5,0,4,3,11,8,18,28,24,18,16,15,5,17,5,4,28,5,23,49,36,23,1,0,0,4,,7.6,6.77,,
